,team2_id,team2_score,team1_id,team1_score,WLoc,num_ot,team2_position,team1_position,team2_seed,team1_seed,strongseed,weakseed,team2_region,team1_region,slot,team2_teamname,team1_teamname,season,host,host_lat,host_long,team2_lat,team2_long,team1_lat,team1_long,team2_coach_id,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_coach_id,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_ap_final,team2_ap_preseason,team2_coaches_before_final,team2_coaches_preseason,team1_ap_final,team1_ap_preseason,team1_coaches_before_final,team1_coaches_preseason,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,game_id,result
875,1361,76,1385,64,N,0,X08,X09,8,9,8,9,X,X,R1X8,San Diego St,St John's,2015,charlotte,35.2269,-80.8433,32.77525,-117.071228,40.721979,-73.795301,steve-fisher-1,7,14,2,6,0,3,338,184,523,265,26,8,26,8,steve-lavin-1,1,7,0,5,0,0,92,71,237,149,21,11,21,11,,16,,17,,,,,46.0841,32.0826,62.9747,14.3482,41.2073,30.6422,69.6231,10.6348,30.5269,32.2867,47.1233,46.5517,0.1093,0.0875,47.9218,35.0649,69.0625,17.2007,44.7723,32.3575,65.2755,8.476,30.521,35.3678,49.2921,56.8151,0.1106,0.0763,60.2494,60.6724,100.6559,102.4036,87.3381,88.2545,67.392,67.1036,104.3664,108.0677,99.3852,95.6945,2015-1361-1385,0
876,1438,79,1125,67,N,0,W02,W15,2,15,2,15,W,W,R1W2,Virginia,Belmont,2015,charlotte,35.2269,-80.8433,38.036545,-78.502597,36.133866,-86.794715,tony-bennett-1,2,4,1,2,0,0,135,63,204,96,29,3,29,3,rick-byrd-1,6,6,0,0,0,0,321,185,321,185,22,10,22,10,3,9,8,8,,,,,50.1255,36.0802,72.2913,13.471,39.528,30.3082,64.6532,7.113,27.3114,36.4772,54.2707,49.9136,0.0949,0.0864,56.2144,37.8713,69.009,5.427,51.2456,34.2988,70.5882,12.4287,47.9525,36.8539,58.9487,51.4357,0.0943,0.0977,58.4963,58.158,110.6799,112.225,85.6162,85.3714,67.3839,67.0924,109.2707,107.8516,104.0763,106.4962,2015-1438-1125,0
877,1452,68,1138,62,N,0,Y05,Y12,5,12,5,12,Y,Y,R1Y5,West Virginia,Buffalo,2015,columbus,39.9833,-82.9833,39.63468,-79.953926,43.000416,-78.78919,bob-huggins-1,5,20,2,6,1,2,173,100,691,286,23,9,23,9,bobby-hurley-1,0,0,0,0,0,0,42,19,42,19,23,9,23,9,18,,18,,,,,,45.9418,31.8862,66.0401,8.9655,51.6256,36.4979,68.6675,9.8775,33.8399,31.8334,57.1956,53.6585,0.157,0.083,47.5973,34.0388,72.1662,11.2875,47.8836,32.9986,66.1812,8.238,30.1917,38.0666,51.53,49.2885,0.1107,0.0894,69.1227,68.6913,106.4523,111.2441,96.3505,95.4145,68.8703,69.2589,108.9585,109.7511,99.2914,98.515,2015-1452-1138,0
878,1455,81,1231,76,N,0,Y07,Y10,7,10,7,10,Y,Y,R1Y7,Wichita St,Indiana,2015,omaha,41.25,-96,37.716484,-97.296733,39.166383,-86.526904,gregg-marshall-1,3,10,1,1,1,1,202,75,396,158,28,4,28,4,tom-crean-1,2,7,2,3,0,1,121,110,311,206,20,13,20,13,12,11,11,11,,,,,48.9478,35.906,69.2308,11.1111,42.4501,34.382,68.1159,9.8811,35.2872,29.7063,56.4753,44.6667,0.115,0.0646,50.6861,40.3141,71.4739,7.8711,51.0495,32.8257,66.9368,11.9211,39.5855,30.7013,51.5017,47.8857,0.0754,0.0903,60.9106,62.1472,111.9834,112.9808,90.9871,92.9254,66.8407,66.5749,115.3436,116.6055,106.7491,104.6528,2015-1455-1231,0
879,1458,86,1157,72,N,0,Z01,Z16,1,16,1,16,Z,Z,R1Z1,Wisconsin,Coastal Car,2015,omaha,41.25,-96,43.073858,-89.405356,33.794734,-79.012599,bo-ryan-1,13,13,6,6,1,1,352,124,382,151,31,3,31,3,cliff-ellis-1,1,9,0,3,0,0,158,97,694,435,24,9,24,9,6,3,2,4,,,,,55.1327,35.7466,76.3323,9.1609,44.0339,36.0169,68.0965,5.9292,36.9771,26.6516,50.2326,40.7008,0.0759,0.0665,48.1973,35.4015,70.347,10.0946,45.1104,33.4951,70.9677,7.5901,34.2072,39.3881,46.4387,53.4591,0.0974,0.0905,59.2656,58.7433,120.4953,124.695,94.4646,94.2605,64.7621,64.417,109.0794,103.5363,99.7104,102.2055,2015-1458-1157,0
880,1112,73,1326,58,N,0,Z02,Z10,2,10,2,10,Z,Z,R2Z2,Arizona,Ohio St,2015,portland,45.52,-122.6819,32.232071,-110.950769,39.998389,-83.009001,sean-miller-1,3,7,3,5,0,0,160,51,280,98,31,3,31,3,thad-matta-1,8,12,5,6,2,2,298,93,400,124,23,10,23,10,5,2,4,2,,20,,20,53.4495,35.9833,69.9085,10.1582,42.0483,32.8494,69.1824,6.3181,25.7682,31.4498,53.1938,48.9796,0.107,0.0697,53.9422,37.1901,67.8354,14.7498,45.8297,31.8444,69.7211,7.338,32.0785,37.8614,55.5677,57.3351,0.1173,0.0757,66.8428,66.7277,113.6254,116.0039,87.414,86.3831,66.1778,66.3534,113.8003,111.6073,94.655,94.7455,2015-1112-1326,0
881,1246,64,1153,51,N,0,Y01,Y08,1,8,1,8,Y,Y,R2Y1,Kentucky,Cincinnati,2015,louisville,38.25,-85.7667,38.028081,-84.510698,39.131159,-84.51428,john-calipari-1,4,15,4,11,3,5,186,37,631,177,34,0,34,0,mick-cronin-1,4,6,1,1,0,0,184,117,253,141,22,10,22,10,1,1,3,1,,,,,51.5129,34.9716,72.2424,18.4044,39.0995,27.3684,65,5.8303,28.0786,31.0458,56.6251,40.0922,0.1016,0.0724,50.5464,33.3333,67.3913,15.5635,42.0394,32.8571,64.8712,8.0146,30.5503,33.3731,53.0726,54.2813,0.1092,0.092,63.8659,63.4428,115.8958,119.725,83.6474,85.8155,59.4013,59.9908,104.0583,106.6968,92.4216,93.2851,2015-1246-1153,0
882,1301,71,1437,68,N,0,W08,W01,8,1,1,8,W,W,R2W1,NC State,Villanova,2015,pittsburgh,40.4417,-80,35.785111,-78.674517,40.039388,-75.345457,mark-gottfried-1,3,10,1,2,0,0,90,51,368,206,20,13,20,13,jay-wright-1,9,11,4,4,1,1,318,151,440,236,32,2,32,2,,,24,,4,12,9,12,47.3975,36.0791,68.3358,13.5764,43.5997,33.1633,70.3125,10.0946,32.3733,31.3266,46.7073,51.5192,0.0611,0.0821,53.11,38.8818,72.7156,10.9338,45.1716,30.8458,67.4956,8.7081,42.9585,32.4892,62.8339,53.7234,0.1189,0.0861,64.4741,64.4344,108.1518,111.4712,101.0564,98.203,65.0568,64.4797,116.6189,120.8395,92.9741,92.246,2015-1301-1437,0
883,1314,87,1116,78,N,0,Z04,Z05,4,5,4,5,Z,Z,R2Z4,North Carolina,Arkansas,2015,jacksonville,30.3369,-81.6614,35.912165,-79.050969,36.06153,-94.178214,roy-williams-1,10,24,6,15,3,7,330,100,748,201,24,11,24,11,mike-anderson-1,0,6,0,2,0,0,85,47,285,145,26,8,26,8,19,6,12,6,21,,20,,51.2944,34.5041,70.0671,11.9195,45.743,29.751,68.6934,8.5491,22.5641,37.129,60.9421,52.2005,0.0952,0.0956,49.1289,35.0309,72.4227,12.3288,46.5753,35.3333,71.3315,6.9686,31.109,31.348,58.9056,51.699,0.1097,0.0781,69.4537,69.9581,111.2074,115.2564,98.1216,95.0366,70.3181,69.9796,109.8774,112.9615,99.3058,97.6918,2015-1314-1116,0
884,1323,67,1139,64,N,1,Y03,Y06,3,6,3,6,Y,Y,R2Y3,Notre Dame,Butler,2015,pittsburgh,40.4417,-80,41.616717,-86.289848,39.840662,-86.171791,mike-brey-1,9,11,1,1,0,0,329,164,428,216,29,5,29,5,chris-holtmann-1,0,0,0,0,0,0,22,10,66,64,22,10,22,10,11,,5,,22,,23,,58.3993,39.2458,73.9826,9.0501,47.4196,32.9212,70.1944,6.6843,38.64,32.6109,54.3915,51.1216,0.1059,0.0796,47.1758,35.7977,67.9666,8.4532,47.3022,30.648,67.9144,10.9785,29.0232,33.9275,47.3616,50.6419,0.0976,0.0833,64.1137,64.1283,121.2585,122.2296,101.4073,99.6649,64.5773,63.7505,106.5519,107.5199,93.8813,91.6592,2015-1323-1139,0
885,1417,92,1412,75,N,0,X11,X14,11,14,11,14,X,X,R2X3,UCLA,UAB,2015,louisville,38.25,-85.7667,34.068892,-118.443901,33.50223,-86.80917,steve-alford-1,1,8,1,2,0,0,48,22,433,228,20,13,20,13,jerod-haase-1,0,0,0,0,0,0,53,45,53,45,19,15,19,15,,,,,,,,,47.2487,36.3475,67.5714,10.8179,45.7344,35.5281,70.0491,7.9971,29.2683,39.0675,54.0636,58.4082,0.1003,0.0923,46.9165,33.1502,73.9323,13.5368,47.0266,31.7957,68.3801,9.9922,29.8851,32.2016,59.7187,49.2443,0.0976,0.0931,67.5216,66.0408,105.5169,110.1957,100.3759,97.3824,65.4962,64.9503,101.1444,103.7809,99.5814,100.2601,2015-1417-1412,0
886,1428,75,1207,64,N,0,X05,X04,5,4,4,5,X,X,R2X4,Utah,Georgetown,2015,portland,45.52,-122.6819,40.762484,-111.846044,38.908809,-77.073463,larry-krystkowiak-1,0,2,0,0,0,0,66,63,108,83,24,8,24,8,john-thompson-2,7,9,2,2,1,1,248,114,316,156,21,10,21,10,17,25,15,,23,,,,52.7607,40.1681,70.178,13.5043,40.8547,31.6017,67.3179,10.4294,37.8258,28.3088,57.7483,43.75,0.0923,0.0841,50.3986,34.7409,70.1923,14.5038,42.6527,35.8657,70.6629,10.2746,31.5758,35.0682,54.4,53.5385,0.1173,0.0943,62.6865,61.1685,113.6498,113.0478,91.0838,90.5691,64.6746,64.439,107.5475,110.296,98.2031,93.705,2015-1428-1207,0
887,1462,75,1209,67,N,0,Z06,Z14,6,14,6,14,Z,Z,R2Z3,Xavier,Georgia St,2015,jacksonville,30.3369,-81.6614,39.149291,-84.477648,33.7527,-84.38667,chris-mack-1,4,4,2,2,0,0,132,70,132,70,21,13,21,13,ron-hunter-1,0,1,0,0,0,0,86,46,307,225,24,9,24,9,,,22,,,,,,53.3811,34.8534,72.5105,8.2977,48.9307,34.9711,67.0827,10.0239,32.8167,37.1843,62.9379,54.2998,0.0906,0.0967,53.4191,31.9149,73.3638,13.7335,42.2177,32.6301,70.7646,6.3556,27.4372,41.9717,51.9656,63.524,0.1369,0.0721,66.0318,65.6722,109.3508,111.8864,100.5281,96.1029,64.3168,63.2972,108.6194,108.4051,95.7833,99.228,2015-1462-1209,0
888,1181,68,1361,49,N,0,X01,X08,1,8,1,8,X,X,R2X1,Duke,San Diego St,2015,charlotte,35.2269,-80.8433,36.00159,-78.94226,32.77525,-117.071228,mike-krzyzewski-1,30,30,21,21,11,11,939,251,1012,310,29,4,29,4,steve-fisher-1,7,14,2,6,0,3,338,184,523,265,26,8,26,8,2,4,1,3,,16,,17,56.3312,38.5802,69.1391,8.8762,47.1009,32.0225,69.3582,8.4416,34.4681,27.6541,54.2373,47.6478,0.1071,0.0849,46.0841,32.0826,62.9747,14.3482,41.2073,30.6422,69.6231,10.6348,30.5269,32.2867,47.1233,46.5517,0.1093,0.0875,66.5735,66.2365,120.4989,122.0286,97.7779,96.1313,60.2494,60.6724,100.6559,102.4036,87.3381,88.2545,2015-1181-1361,0
889,1211,87,1234,68,N,0,X02,X07,2,7,2,7,X,X,R2X2,Gonzaga,Iowa,2015,seattle,47.6097,-122.3331,47.668144,-117.403062,41.660695,-91.535698,mark-few-1,15,15,4,4,0,0,435,102,435,102,32,2,32,2,fran-mccaffery-1,1,6,0,0,0,0,95,74,346,251,21,11,21,11,7,13,6,13,,,,25,57.1429,40.7986,68.9459,8.3333,41.4352,32.3374,66.1017,6.0755,32.107,30.5094,57.4651,44.9376,0.093,0.0865,46.8725,33.211,74.5377,13.2042,43.1338,32.362,70.3065,9.342,30.6869,36.4653,60.686,53.6377,0.1016,0.0939,64.9509,65.0605,120.0066,119.4414,93.6311,93.4313,64.4124,64.2612,107.0358,111.1324,96.2194,94.9425,2015-1211-1234,0
890,1257,66,1320,53,N,0,W04,W05,4,5,4,5,W,W,R2W4,Louisville,Northern Iowa,2015,seattle,47.6097,-122.3331,38.215752,-85.758843,42.514923,-92.459703,rick-pitino-1,11,19,6,12,3,7,365,125,719,253,24,8,24,8,ben-jacobson-4,2,2,1,1,0,0,196,104,196,104,30,3,30,3,14,8,10,9,10,,14,,48.8636,30.4202,66.0085,14.7527,43.2523,29.2505,65.1741,6.9805,32.567,31.4368,47.765,55.4734,0.1236,0.0898,53.9387,39.7373,72.5938,8.0868,43.787,31.5705,71.4612,8.3151,39.9869,38.0952,53.6054,47.7379,0.1018,0.0846,66.242,65.4983,103.4782,105.8796,89.9282,89.3578,57.4039,58.5006,112.4972,113.7866,92.7107,93.2423,2015-1257-1320,0
891,1277,60,1438,54,N,0,W07,W02,7,2,2,7,W,W,R2W2,Michigan St,Virginia,2015,charlotte,35.2269,-80.8433,42.72476,-84.473639,38.036545,-78.502597,tom-izzo-1,17,17,12,12,6,6,491,198,491,198,23,11,23,11,tony-bennett-1,2,4,1,2,0,0,135,63,204,96,29,3,29,3,,18,7,18,3,9,8,8,51.6413,38.6124,63.2787,13.1579,44.1426,32.3484,71.7201,7.2858,34.6757,35.3103,64.5949,50.5495,0.082,0.0879,50.1255,36.0802,72.2913,13.471,39.528,30.3082,64.6532,7.113,27.3114,36.4772,54.2707,49.9136,0.0949,0.0864,63.1326,63.7005,110.8472,114.1116,97.9019,96.0718,58.4963,58.158,110.6799,112.225,85.6162,85.3714,2015-1277-1438,0
892,1328,72,1173,66,N,0,W03,W11b,3,11,3,11,W,W,R2W3,Oklahoma,Dayton,2015,columbus,39.9833,-82.9833,35.208152,-97.445692,39.73686,-84.173662,lon-kruger-1,2,15,0,3,0,1,80,48,559,352,22,10,22,10,archie-miller-1,1,1,1,1,0,0,88,46,88,46,25,8,25,8,15,19,13,19,,,,,48.3534,34.3402,73.5294,12.8697,42.3661,30.9262,65.3846,10.2008,33.5646,33.7394,48.8998,48.9684,0.1006,0.0952,52.9064,35.1485,68.2741,7.1979,47.1294,31.7544,67.963,11.7241,37.3843,32.8152,60.8,54.7196,0.1079,0.0807,68.1552,67.6449,104.8258,109.3152,91.3524,88.9078,64.366,63.9795,105.5587,107.1481,94.1287,94.6812,2015-1328-1173,0
893,1452,69,1268,59,N,0,Y05,Y04,5,4,4,5,Y,Y,R2Y4,West Virginia,Maryland,2015,columbus,39.9833,-82.9833,39.63468,-79.953926,38.988607,-76.939704,bob-huggins-1,5,20,2,6,1,2,173,100,691,286,23,9,23,9,mark-turgeon-1,0,5,0,1,0,0,86,49,336,208,27,6,27,6,18,,18,,8,,16,,45.9418,31.8862,66.0401,8.9655,51.6256,36.4979,68.6675,9.8775,33.8399,31.8334,57.1956,53.6585,0.157,0.083,47.8011,37.2488,75.6972,11.6221,44.5652,31.2325,66.0413,9.847,38.2162,37.3822,48.583,47.8836,0.0743,0.0836,69.1227,68.6913,106.4523,111.2441,96.3505,95.4145,64.7568,64.4472,106.6051,108.5398,97.3302,94.6229,2015-1452-1268,0
894,1455,78,1242,65,N,0,Y07,Y02,7,2,2,7,Y,Y,R2Y2,Wichita St,Kansas,2015,omaha,41.25,-96,37.716484,-97.296733,38.957351,-95.24587,gregg-marshall-1,3,10,1,1,1,1,202,75,396,158,28,4,28,4,bill-self-1,11,16,7,10,2,2,351,77,558,182,26,8,26,8,12,11,11,11,9,5,17,5,48.9478,35.906,69.2308,11.1111,42.4501,34.382,68.1159,9.8811,35.2872,29.7063,56.4753,44.6667,0.115,0.0646,46.5324,37.5,72.0149,12.7043,43.4621,30.9033,66.8675,12.9754,28.2504,31.917,54.8662,48.7179,0.0974,0.0948,60.9106,62.1472,111.9834,112.9808,90.9871,92.9254,66.7924,67.4382,106.3417,110.7779,96.675,90.4796,2015-1455-1242,0
895,1458,72,1332,65,N,0,Z01,Z08,1,8,1,8,Z,Z,R2Z1,Wisconsin,Oregon,2015,omaha,41.25,-96,43.073858,-89.405356,44.044515,-123.07398,bo-ryan-1,13,13,6,6,1,1,352,124,382,151,31,3,31,3,dana-altman-1,2,10,1,1,0,0,122,56,532,299,25,9,25,9,6,3,2,4,,,25,,55.1327,35.7466,76.3323,9.1609,44.0339,36.0169,68.0965,5.9292,36.9771,26.6516,50.2326,40.7008,0.0759,0.0665,50.5818,36.7069,76.7361,10.6464,46.7681,33.2808,69.6221,6.9046,33.9313,32.5295,51.3966,47.8208,0.0819,0.0811,59.2656,58.7433,120.4953,124.695,94.4646,94.2605,67.7766,66.544,108.9756,113.3464,103.4173,100.6238,2015-1458-1332,0
896,1112,68,1462,60,N,0,Z02,Z06,2,6,2,6,Z,Z,R3Z2,Arizona,Xavier,2015,los_angeles,34.05,-118.25,32.232071,-110.950769,39.149291,-84.477648,sean-miller-1,3,7,3,5,0,0,160,51,280,98,31,3,31,3,chris-mack-1,4,4,2,2,0,0,132,70,132,70,21,13,21,13,5,2,4,2,,,22,,53.4495,35.9833,69.9085,10.1582,42.0483,32.8494,69.1824,6.3181,25.7682,31.4498,53.1938,48.9796,0.107,0.0697,53.3811,34.8534,72.5105,8.2977,48.9307,34.9711,67.0827,10.0239,32.8167,37.1843,62.9379,54.2998,0.0906,0.0967,66.8428,66.7277,113.6254,116.0039,87.414,86.3831,66.0318,65.6722,109.3508,111.8864,100.5281,96.1029,2015-1112-1462,0
897,1246,78,1452,39,N,0,Y01,Y05,1,5,1,5,Y,Y,R3Y1,Kentucky,West Virginia,2015,cleveland,41.4964,-81.6881,38.028081,-84.510698,39.63468,-79.953926,john-calipari-1,4,15,4,11,3,5,186,37,631,177,34,0,34,0,bob-huggins-1,5,20,2,6,1,2,173,100,691,286,23,9,23,9,1,1,3,1,18,,18,,51.5129,34.9716,72.2424,18.4044,39.0995,27.3684,65,5.8303,28.0786,31.0458,56.6251,40.0922,0.1016,0.0724,45.9418,31.8862,66.0401,8.9655,51.6256,36.4979,68.6675,9.8775,33.8399,31.8334,57.1956,53.6585,0.157,0.083,63.8659,63.4428,115.8958,119.725,83.6474,85.8155,69.1227,68.6913,106.4523,111.2441,96.3505,95.4145,2015-1246-1452,0
898,1323,81,1455,70,N,0,Y03,Y07,3,7,3,7,Y,Y,R3Y2,Notre Dame,Wichita St,2015,cleveland,41.4964,-81.6881,41.616717,-86.289848,37.716484,-97.296733,mike-brey-1,9,11,1,1,0,0,329,164,428,216,29,5,29,5,gregg-marshall-1,3,10,1,1,1,1,202,75,396,158,28,4,28,4,11,,5,,12,11,11,11,58.3993,39.2458,73.9826,9.0501,47.4196,32.9212,70.1944,6.6843,38.64,32.6109,54.3915,51.1216,0.1059,0.0796,48.9478,35.906,69.2308,11.1111,42.4501,34.382,68.1159,9.8811,35.2872,29.7063,56.4753,44.6667,0.115,0.0646,64.1137,64.1283,121.2585,122.2296,101.4073,99.6649,60.9106,62.1472,111.9834,112.9808,90.9871,92.9254,2015-1323-1455,0
899,1458,79,1314,72,N,0,Z01,Z04,1,4,1,4,Z,Z,R3Z1,Wisconsin,North Carolina,2015,los_angeles,34.05,-118.25,43.073858,-89.405356,35.912165,-79.050969,bo-ryan-1,13,13,6,6,1,1,352,124,382,151,31,3,31,3,roy-williams-1,10,24,6,15,3,7,330,100,748,201,24,11,24,11,6,3,2,4,19,6,12,6,55.1327,35.7466,76.3323,9.1609,44.0339,36.0169,68.0965,5.9292,36.9771,26.6516,50.2326,40.7008,0.0759,0.0665,51.2944,34.5041,70.0671,11.9195,45.743,29.751,68.6934,8.5491,22.5641,37.129,60.9421,52.2005,0.0952,0.0956,59.2656,58.7433,120.4953,124.695,94.4646,94.2605,69.4537,69.9581,111.2074,115.2564,98.1216,95.0366,2015-1458-1314,0
900,1181,63,1428,57,N,0,X01,X05,1,5,1,5,X,X,R3X1,Duke,Utah,2015,houston,29.7604,-95.3698,36.00159,-78.94226,40.762484,-111.846044,mike-krzyzewski-1,30,30,21,21,11,11,939,251,1012,310,29,4,29,4,larry-krystkowiak-1,0,2,0,0,0,0,66,63,108,83,24,8,24,8,2,4,1,3,17,25,15,,56.3312,38.5802,69.1391,8.8762,47.1009,32.0225,69.3582,8.4416,34.4681,27.6541,54.2373,47.6478,0.1071,0.0849,52.7607,40.1681,70.178,13.5043,40.8547,31.6017,67.3179,10.4294,37.8258,28.3088,57.7483,43.75,0.0923,0.0841,66.5735,66.2365,120.4989,122.0286,97.7779,96.1313,62.6865,61.1685,113.6498,113.0478,91.0838,90.5691,2015-1181-1428,0
901,1211,74,1417,62,N,0,X02,X11,2,11,2,11,X,X,R3X2,Gonzaga,UCLA,2015,houston,29.7604,-95.3698,47.668144,-117.403062,34.068892,-118.443901,mark-few-1,15,15,4,4,0,0,435,102,435,102,32,2,32,2,steve-alford-1,1,8,1,2,0,0,48,22,433,228,20,13,20,13,7,13,6,13,,,,,57.1429,40.7986,68.9459,8.3333,41.4352,32.3374,66.1017,6.0755,32.107,30.5094,57.4651,44.9376,0.093,0.0865,47.2487,36.3475,67.5714,10.8179,45.7344,35.5281,70.0491,7.9971,29.2683,39.0675,54.0636,58.4082,0.1003,0.0923,64.9509,65.0605,120.0066,119.4414,93.6311,93.4313,67.5216,66.0408,105.5169,110.1957,100.3759,97.3824,2015-1211-1417,0
902,1257,75,1301,65,N,0,W04,W08,4,8,4,8,W,W,R3W1,Louisville,NC State,2015,syracuse,43.0469,-76.1444,38.215752,-85.758843,35.785111,-78.674517,rick-pitino-1,11,19,6,12,3,7,365,125,719,253,24,8,24,8,mark-gottfried-1,3,10,1,2,0,0,90,51,368,206,20,13,20,13,14,8,10,9,,,24,,48.8636,30.4202,66.0085,14.7527,43.2523,29.2505,65.1741,6.9805,32.567,31.4368,47.765,55.4734,0.1236,0.0898,47.3975,36.0791,68.3358,13.5764,43.5997,33.1633,70.3125,10.0946,32.3733,31.3266,46.7073,51.5192,0.0611,0.0821,66.242,65.4983,103.4782,105.8796,89.9282,89.3578,64.4741,64.4344,108.1518,111.4712,101.0564,98.203,2015-1257-1301,0
903,1277,62,1328,58,N,0,W07,W03,7,3,3,7,W,W,R3W2,Michigan St,Oklahoma,2015,syracuse,43.0469,-76.1444,42.72476,-84.473639,35.208152,-97.445692,tom-izzo-1,17,17,12,12,6,6,491,198,491,198,23,11,23,11,lon-kruger-1,2,15,0,3,0,1,80,48,559,352,22,10,22,10,,18,7,18,15,19,13,19,51.6413,38.6124,63.2787,13.1579,44.1426,32.3484,71.7201,7.2858,34.6757,35.3103,64.5949,50.5495,0.082,0.0879,48.3534,34.3402,73.5294,12.8697,42.3661,30.9262,65.3846,10.2008,33.5646,33.7394,48.8998,48.9684,0.1006,0.0952,63.1326,63.7005,110.8472,114.1116,97.9019,96.0718,68.1552,67.6449,104.8258,109.3152,91.3524,88.9078,2015-1277-1328,0
904,1246,68,1323,66,N,0,Y01,Y03,1,3,1,3,Y,Y,R4Y1,Kentucky,Notre Dame,2015,cleveland,41.4964,-81.6881,38.028081,-84.510698,41.616717,-86.289848,john-calipari-1,4,15,4,11,3,5,186,37,631,177,34,0,34,0,mike-brey-1,9,11,1,1,0,0,329,164,428,216,29,5,29,5,1,1,3,1,11,,5,,51.5129,34.9716,72.2424,18.4044,39.0995,27.3684,65,5.8303,28.0786,31.0458,56.6251,40.0922,0.1016,0.0724,58.3993,39.2458,73.9826,9.0501,47.4196,32.9212,70.1944,6.6843,38.64,32.6109,54.3915,51.1216,0.1059,0.0796,63.8659,63.4428,115.8958,119.725,83.6474,85.8155,64.1137,64.1283,121.2585,122.2296,101.4073,99.6649,2015-1246-1323,0
905,1458,85,1112,78,N,0,Z01,Z02,1,2,1,2,Z,Z,R4Z1,Wisconsin,Arizona,2015,los_angeles,34.05,-118.25,43.073858,-89.405356,32.232071,-110.950769,bo-ryan-1,13,13,6,6,1,1,352,124,382,151,31,3,31,3,sean-miller-1,3,7,3,5,0,0,160,51,280,98,31,3,31,3,6,3,2,4,5,2,4,2,55.1327,35.7466,76.3323,9.1609,44.0339,36.0169,68.0965,5.9292,36.9771,26.6516,50.2326,40.7008,0.0759,0.0665,53.4495,35.9833,69.9085,10.1582,42.0483,32.8494,69.1824,6.3181,25.7682,31.4498,53.1938,48.9796,0.107,0.0697,59.2656,58.7433,120.4953,124.695,94.4646,94.2605,66.8428,66.7277,113.6254,116.0039,87.414,86.3831,2015-1458-1112,0
906,1181,66,1211,52,N,0,X01,X02,1,2,1,2,X,X,R4X1,Duke,Gonzaga,2015,houston,29.7604,-95.3698,36.00159,-78.94226,47.668144,-117.403062,mike-krzyzewski-1,30,30,21,21,11,11,939,251,1012,310,29,4,29,4,mark-few-1,15,15,4,4,0,0,435,102,435,102,32,2,32,2,2,4,1,3,7,13,6,13,56.3312,38.5802,69.1391,8.8762,47.1009,32.0225,69.3582,8.4416,34.4681,27.6541,54.2373,47.6478,0.1071,0.0849,57.1429,40.7986,68.9459,8.3333,41.4352,32.3374,66.1017,6.0755,32.107,30.5094,57.4651,44.9376,0.093,0.0865,66.5735,66.2365,120.4989,122.0286,97.7779,96.1313,64.9509,65.0605,120.0066,119.4414,93.6311,93.4313,2015-1181-1211,0
907,1277,76,1257,70,N,1,W07,W04,7,4,4,7,W,W,R4W1,Michigan St,Louisville,2015,syracuse,43.0469,-76.1444,42.72476,-84.473639,38.215752,-85.758843,tom-izzo-1,17,17,12,12,6,6,491,198,491,198,23,11,23,11,rick-pitino-1,11,19,6,12,3,7,365,125,719,253,24,8,24,8,,18,7,18,14,8,10,9,51.6413,38.6124,63.2787,13.1579,44.1426,32.3484,71.7201,7.2858,34.6757,35.3103,64.5949,50.5495,0.082,0.0879,48.8636,30.4202,66.0085,14.7527,43.2523,29.2505,65.1741,6.9805,32.567,31.4368,47.765,55.4734,0.1236,0.0898,63.1326,63.7005,110.8472,114.1116,97.9019,96.0718,66.242,65.4983,103.4782,105.8796,89.9282,89.3578,2015-1277-1257,0
